"id.time2","level_2"
"AC000036.4","0.134770578815514"
"AC000067.1","0.133453214595808"
"AC000068.10","0.136317015690968"
"AC000068.5","0.135857031057219"
"AC000068.9","0.135590601959882"
"AC000111.6","0.13644757432775"
"AC000124.1","0.136562073354018"
"AC000403.4","0.133320919139581"
"AC001226.7","0.136317015690968"
"AC002064.5","0.138480047011034"
"AC002066.1","0.135352174316319"
"AC002076.10","0.13545831733162"
"AC002115.5","0.135800264404046"
"AC002115.9","0.132567770371683"
"AC002116.7","0.137912391804649"
"AC002117.1","0.136300150852688"
"AC002128.5","0.138480047011034"
"AC002306.1","0.133453214595808"
"AC002310.12","0.136317015690968"
"AC002310.13","0.133297404491723"
"AC002310.7","0.134135236236894"
"AC002331.1","0.135352174316319"
"AC002383.2","0.138041787141211"
"AC002398.11","0.135572692658482"
"AC002398.12","0.135572692658482"
"AC002398.13","0.13790388150286"
"AC002429.5","0.137234087632024"
"AC002451.3","0.137501831634967"
"AC002454.1","0.135800264404046"
"AC002456.2","0.135352174316319"
"AC002463.3","0.133246269690045"
"AC002467.7","0.134770578815514"
"AC002480.2","0.13644757432775"
"AC002480.3","0.137912391804649"
"AC002480.4","0.135590601959882"
"AC002511.2","0.136300150852688"
"AC002511.3","0.138807115813837"
"AC002539.1","0.1385869734998"
"AC002550.5","0.137858947306971"
"AC002550.6","0.137501831634967"
"AC003002.6","0.137234087632024"
"AC003005.2","0.137191254754177"
"AC003075.4","0.136652807915165"
"AC003084.2","0.137895235001842"
"AC003088.1","0.135800264404046"
"AC003090.1","0.137470340820322"
"AC003092.1","0.138779326304021"
"AC003092.2","0.136355564745913"
"AC003101.1","0.13790388150286"
"AC003956.1","0.135800264404046"
"AC003958.2","0.133297404491723"
"AC003984.1","0.134385654436883"
"AC003986.5","0.134089126369048"
"AC003986.6","0.134089126369048"
"AC003986.7","0.137234087632024"
"AC003991.3","0.13790388150286"
"AC004012.1","0.136300150852688"
"AC004019.13","0.136524970131537"
"AC004053.1","0.135768602243249"
"AC004066.3","0.13828624529757"
"AC004067.5","0.136562073354018"
"AC004069.2","0.137501831634967"
"AC004076.5","0.137912391804649"
"AC004076.7","0.13790388150286"
"AC004076.9","0.13644757432775"
"AC004112.4","0.134135236236894"
"AC004156.3","0.133453214595808"
"AC004158.1","0.136355564745913"
"AC004158.3","0.13790388150286"
"AC004160.4","0.137501831634967"
"AC004221.2","0.134930341224736"
"AC004231.2","0.1385869734998"
"AC004237.1","0.136652807915165"
"AC004257.1","0.137191254754177"
"AC004381.6","0.138502408750336"
"AC004381.7","0.137501831634967"
"AC004448.2","0.138842467131473"
"AC004448.5","0.136652807915165"
"AC004449.6","0.137912391804649"
"AC004471.10","0.134089126369048"
"AC004471.9","0.137191254754177"
"AC004490.1","0.137191254754177"
"AC004510.3","0.139615693521879"
"AC004540.4","0.136524970131537"
"AC004540.5","0.138485480275802"
"AC004549.6","0.138502408750336"
"AC004556.1","0.138779326304021"
"AC004593.3","0.13313686741649"
"AC004603.4","0.136652807915165"
"AC004623.2","0.137501831634967"
"AC004637.1","0.138405601955291"
"AC004692.4","0.136317015690968"
"AC004702.2","0.136317015690968"
"AC004754.3","0.135352174316319"
"AC004775.5","0.135590601959882"
"AC004791.2","0.13790388150286"
"AC004813.1","0.13828624529757"
"AC004824.2","0.137008029120556"
"AC004837.5","0.139978563302414"
"AC004854.4","0.136355564745913"
"AC004862.6","0.134089126369048"
"AC004870.3","0.137470340820322"
"AC004878.2","0.134135236236894"
